CensusTract,HUNVFlag_x,LILATracts_1And10_x,LILATracts_halfAnd10_x,LILATracts_Vehicle_x,LILATracts_1And20_x,LATracts1_x,LATracts10_x,LATracts20_x,LATracts_half_x,entropy_index15,HUNVFlag_y,LILATracts_1And10_y,LILATracts_halfAnd10_y,LILATracts_Vehicle_y,LILATracts_1And20_y,LATracts1_y,LATracts10_y,LATracts20_y,LATracts_half_y,entropy_index10,HUNVFlag_diff,LILATracts_1And10_diff,LILATracts_halfAnd10_diff,LILATracts_Vehicle_diff,LILATracts_1And20_diff,LATracts1_diff,LATracts10_diff,LATracts20_diff,LATracts_half_diff
1113030700,0,0,1,0,0,0,0,0,1,0.9740224389170459,1,0,1,1,0,0,0,0,1,0.9205307714938349,-1,0,0,-1,0,0,0,0,0
1015001100,0,0,0,0,0,1,0,0,1,0.9738646954211635,0,0,0,0,0,1,0,0,1,0.9943444954254406,0,0,0,0,0,0,0,0,0
1097006403,0,0,0,0,0,0,0,0,0,0.9732703015488128,0,0,0,0,0,0,0,0,1,0.7285835734468613,0,0,0,0,0,0,0,0,-1
1101005409,0,0,0,0,0,1,0,0,1,0.973094896518891,0,0,0,0,0,1,0,0,1,0.9231408876827061,0,0,0,0,0,0,0,0,0
1069040700,0,0,1,0,0,0,0,0,1,0.9721064501114798,0,0,1,0,0,0,0,0,1,0.7907387170303692,0,0,0,0,0,0,0,0,0
1081040200,1,0,1,1,0,0,0,0,1,0.9716930764405227,0,0,1,0,0,0,0,0,1,0.8585726557953979,1,0,0,1,0,0,0,0,0
1113030600,1,1,1,1,1,1,0,0,1,0.968174114324402,1,1,1,1,1,1,0,0,1,0.8761035957708493,0,0,0,0,0,0,0,0,0
1077010800,1,0,1,1,0,0,0,0,1,0.9668014063237292,0,0,1,0,0,0,0,0,1,0.5645075994992937,1,0,0,1,0,0,0,0,0
1125012305,1,0,0,0,0,1,0,0,1,0.9655932692834797,0,0,0,0,0,1,0,0,1,0.9144432983612008,1,0,0,0,0,0,0,0,0
1005950300,0,1,1,0,0,0,1,0,0,0.9652646740930713,0,1,1,0,0,1,1,0,1,0.9546047985508952,0,0,0,0,0,-1,0,0,-1
1121010500,1,0,0,1,0,0,0,0,0,0.963442220240842,1,0,0,1,0,1,0,0,1,0.864901365935338,0,0,0,0,0,-1,0,0,-1
1003010600,1,1,1,1,1,1,0,0,1,0.9631679640883626,1,1,1,1,1,1,0,0,1,0.8742669053133247,0,0,0,0,0,0,0,0,0
1097007102,0,1,1,0,1,1,0,0,1,0.9618413983194359,0,1,1,0,1,1,0,0,1,0.759463103528783,0,0,0,0,0,0,0,0,0
1049960900,0,0,0,0,0,0,0,0,0,0.9596765540371459,0,0,0,0,0,1,0,0,1,0.9074039694439716,0,0,0,0,0,-1,0,0,-1
1089010702,0,0,0,0,0,1,0,0,1,0.9587175601853006,0,0,0,0,0,1,0,0,1,0.8647954360705544,0,0,0,0,0,0,0,0,0
1125012303,1,1,1,1,1,1,0,0,1,0.9579461716453604,1,1,1,1,1,1,0,0,1,0.7631988613363294,0,0,0,0,0,0,0,0,0
1097000901,0,0,0,0,0,0,0,0,1,0.9571102315130883,0,0,0,0,0,0,0,0,0,0.9063573146546451,0,0,0,0,0,0,0,0,1
1097003800,0,0,0,0,0,0,0,0,0,0.9567779864526188,0,0,0,0,0,1,0,0,1,0.7958172179766491,0,0,0,0,0,-1,0,0,-1
1067030200,0,0,0,0,0,0,0,0,0,0.9558254348092108,0,0,0,0,0,1,0,0,1,1.0551643468117673,0,0,0,0,0,-1,0,0,-1
1055001600,1,0,0,0,0,1,0,0,1,0.9555194222053583,0,1,1,0,1,1,0,0,1,0.8449362575949585,1,-1,-1,0,-1,0,0,0,0
1101005403,0,1,1,0,1,1,0,0,1,0.9550951569499919,0,1,1,0,1,1,0,0,1,0.7965844875012309,0,0,0,0,0,0,0,0,0
1097003407,0,0,0,0,0,1,0,0,1,0.9545336991499986,0,0,0,0,0,1,0,0,1,0.7671906704830829,0,0,0,0,0,0,0,0,0
1073010803,1,0,0,0,0,1,0,0,1,0.9543673134340777,0,0,0,0,0,0,0,0,1,0.8944599824227067,1,0,0,0,0,1,0,0,0
1107050300,0,0,0,0,0,0,0,0,0,0.9530151999593739,1,0,0,1,0,1,0,0,1,0.8656643860912511,-1,0,0,-1,0,-1,0,0,-1
1101005402,0,1,1,0,1,1,0,0,1,0.9513636051577506,1,1,1,1,1,1,0,0,1,0.9217950273454407,-1,0,0,-1,0,0,0,0,0
1089010623,0,0,0,0,0,1,0,0,1,0.9508709731910873,0,0,0,0,0,1,0,0,1,0.9761260613763163,0,0,0,0,0,0,0,0,0
1049961100,1,0,0,0,0,0,0,0,0,0.9503147853219484,0,0,0,0,0,1,0,0,1,0.3229375450411438,1,0,0,0,0,-1,0,0,-1
1051031200,0,0,0,0,0,0,0,0,0,0.9496947390490003,0,0,0,0,0,1,0,0,1,0.7738165584151383,0,0,0,0,0,-1,0,0,-1
1005950500,0,0,0,0,0,0,0,0,0,0.9489972987411971,0,0,0,0,0,1,0,0,1,0.8631637690016744,0,0,0,0,0,-1,0,0,-1
1103005108,0,0,0,0,0,0,0,0,1,0.9486881668702968,0,0,0,0,0,0,0,0,1,0.8341064694007707,0,0,0,0,0,0,0,0,0
1097003405,0,0,0,0,0,1,0,0,1,0.9482852880510763,0,0,0,0,0,1,0,0,1,0.7142255121822284,0,0,0,0,0,0,0,0,0
1073005903,0,0,0,0,0,1,0,0,1,0.947980947565014,0,1,1,0,1,1,0,0,1,0.8901176531178524,0,-1,-1,0,-1,0,0,0,0
1005950800,0,0,0,0,0,1,0,0,1,0.9478700318761718,0,0,0,0,0,1,0,0,1,0.8005042956933407,0,0,0,0,0,0,0,0,0
1073003001,1,1,1,1,1,1,0,0,1,0.947855705838475,0,1,1,0,1,1,0,0,1,0.316340026054033,1,0,0,1,0,0,0,0,0
1125010404,1,0,1,1,0,0,0,0,1,0.9472256674421772,0,0,1,0,0,0,0,0,1,0.743560146100236,1,0,0,1,0,0,0,0,0
1089000602,0,0,1,0,0,0,0,0,1,0.9464286657336407,0,0,1,0,0,0,0,0,1,0.7162933492977251,0,0,0,0,0,0,0,0,0
1055000200,1,1,1,1,1,1,0,0,1,0.9425428338455589,1,1,1,1,1,1,0,0,1,1.038490482429219,0,0,0,0,0,0,0,0,0
1097003205,0,0,1,0,0,0,0,0,1,0.9404106840345767,0,0,1,0,0,0,0,0,1,1.0539684280293773,0,0,0,0,0,0,0,0,0
1081040300,0,1,1,0,1,1,0,0,1,0.9402379901704739,0,1,1,0,1,1,0,0,1,0.883151260088491,0,0,0,0,0,0,0,0,0
1073012002,0,0,0,0,0,1,0,0,1,0.9398671867419933,0,0,0,0,0,1,0,0,1,0.7295470301760839,0,0,0,0,0,0,0,0,0
1089000301,1,1,1,1,1,1,0,0,1,0.936557752495647,0,1,1,0,1,1,0,0,1,0.9346178210328108,1,0,0,1,0,0,0,0,0
1097006702,0,0,0,0,0,0,0,0,0,0.9363512275045681,0,0,0,0,0,1,0,0,1,0.7802868297338976,0,0,0,0,0,-1,0,0,-1
1015000200,0,0,1,0,0,0,0,0,1,0.9356081364696224,0,1,1,0,1,1,0,0,1,0.7848863901990437,0,-1,0,0,-1,-1,0,0,0
1081041700,0,1,1,0,1,1,0,0,1,0.9348747651601034,0,1,1,0,1,1,0,0,1,0.9199214086138582,0,0,0,0,0,0,0,0,0
1067030100,0,0,0,0,0,0,0,0,0,0.9345587837043853,1,0,0,1,0,1,0,0,1,0.813956671589521,-1,0,0,-1,0,-1,0,0,-1
1001020200,0,0,0,0,0,0,0,0,1,0.9338876215983807,0,0,0,0,0,0,0,0,1,0.7874915168831005,0,0,0,0,0,0,0,0,0
1035960500,1,0,0,1,0,0,0,0,0,0.9326944446265373,0,0,0,0,0,1,0,0,1,0.7966189419862327,1,0,0,1,0,-1,0,0,-1
1089010621,0,0,0,0,0,1,0,0,1,0.9326683120488023,0,0,0,0,0,1,0,0,1,0.9280485461937021,0,0,0,0,0,0,0,0,0
1125012600,1,1,1,1,1,1,0,0,1,0.9322601363864994,0,1,1,0,1,1,0,0,1,0.5861815232482003,1,0,0,1,0,0,0,0,0
1073010500,1,1,1,1,1,1,0,0,1,0.9300062480213936,0,0,1,0,0,0,0,0,1,0.6498950514949817,1,1,0,1,1,1,0,0,0
1055001700,0,1,1,0,1,1,0,0,1,0.9298834686013671,0,1,1,0,1,1,0,0,1,0.7552381628093948,0,0,0,0,0,0,0,0,0
1113030200,0,0,1,0,0,0,0,0,1,0.9297590458408548,0,0,1,0,0,0,0,0,1,0.7919009149290481,0,0,0,0,0,0,0,0,0
1097000200,0,0,0,0,0,0,0,0,0,0.9297382486817148,0,0,0,0,0,0,0,0,0,0.8675122916478932,0,0,0,0,0,0,0,0,0
1097003000,1,0,0,0,0,1,0,0,1,0.9278029576696186,0,0,0,0,0,1,0,0,1,0.8023776900776349,1,0,0,0,0,0,0,0,0
1089000702,0,0,1,0,0,0,0,0,1,0.9265763735538483,0,0,1,0,0,0,0,0,1,0.8078795070751656,0,0,0,0,0,0,0,0,0
1121010301,0,0,0,0,0,0,0,0,0,0.926453211018201,0,0,0,0,0,1,0,0,1,0.9319797435803187,0,0,0,0,0,-1,0,0,-1
1089011011,0,0,0,0,0,1,0,0,1,0.9259837639766024,0,0,0,0,0,1,0,0,1,0.8023538377649582,0,0,0,0,0,0,0,0,0
1073014105,0,0,0,0,0,0,0,0,1,0.9250828475383808,1,0,0,0,0,1,0,0,1,0.7716108034416463,-1,0,0,0,0,-1,0,0,0
1073010401,1,0,1,1,0,0,0,0,1,0.9242455562207669,0,0,1,0,0,0,0,0,1,0.7947196217921714,1,0,0,1,0,0,0,0,0
1097003608,0,0,0,0,0,1,0,0,1,0.9238246632922897,0,0,0,0,0,1,0,0,1,0.6451253538784065,0,0,0,0,0,0,0,0,0
1117030306,0,0,0,0,0,1,0,0,1,0.9216977780797851,0,0,0,0,0,1,0,0,1,0.7378561817682623,0,0,0,0,0,0,0,0,0
1069041100,0,0,1,0,0,0,0,0,1,0.921670394689158,0,0,1,0,0,0,0,0,1,0.950394978224305,0,0,0,0,0,0,0,0,0
1073012001,0,0,0,0,0,1,0,0,1,0.9210280255075205,1,0,0,0,0,1,0,0,1,0.9022633723563253,-1,0,0,0,0,0,0,0,0
1113030401,0,0,0,0,0,0,0,0,1,0.9196024923863143,0,0,0,0,0,0,0,0,1,0.7481936206871845,0,0,0,0,0,0,0,0,0
1073014104,1,0,0,0,0,1,0,0,1,0.9192899230875233,0,0,0,0,0,1,0,0,1,0.843284849590389,1,0,0,0,0,0,0,0,0
1097003301,0,0,0,0,0,0,0,0,1,0.9190854253507011,0,0,0,0,0,0,0,0,1,0.7240680581608218,0,0,0,0,0,0,0,0,0
1123962300,1,0,0,1,0,0,0,0,0,0.9180431907337622,1,0,0,0,0,1,0,0,1,0.5585895585800001,0,0,0,1,0,-1,0,0,-1
1097003406,0,0,0,0,0,0,0,0,1,0.9179623245384202,0,0,0,0,0,0,0,0,1,0.8269957452657107,0,0,0,0,0,0,0,0,0
1097006000,1,0,0,0,0,0,0,0,0,0.9179197955218618,0,0,0,0,0,1,0,0,1,0.7062850007394845,1,0,0,0,0,-1,0,0,-1
1079979100,0,0,0,0,0,0,0,0,0,0.9177123316348024,0,0,0,0,0,1,0,0,1,0.921454593296681,0,0,0,0,0,-1,0,0,-1
1095031100,0,0,0,0,0,0,0,0,0,0.9164708252187959,1,0,0,1,0,1,0,0,1,0.7765272351174054,-1,0,0,-1,0,-1,0,0,-1
1069041600,0,0,0,0,0,0,0,0,0,0.9159709499302798,0,0,0,0,0,1,0,0,1,0.8430847365232612,0,0,0,0,0,-1,0,0,-1
1053970700,0,0,0,0,0,1,0,0,1,0.9150661495308476,0,0,0,0,0,1,0,0,1,0.7107180352106499,0,0,0,0,0,0,0,0,0
1015001202,0,0,0,0,0,1,0,0,1,0.9147741600401754,0,1,1,0,1,1,0,0,1,0.7760111987474517,0,-1,-1,0,-1,0,0,0,0
1069041000,1,0,1,1,0,0,0,0,1,0.9134486553131939,1,1,1,1,1,1,0,0,1,0.866917063824221,0,-1,0,0,-1,-1,0,0,0
1015002101,0,1,1,0,1,1,0,0,1,0.9134092919148166,1,1,1,1,1,1,0,0,1,0.9641890620961278,-1,0,0,-1,0,0,0,0,0
1041963700,0,0,0,0,0,0,0,0,0,0.9113345746546007,0,0,0,0,0,1,0,0,1,1.0330115015520205,0,0,0,0,0,-1,0,0,-1
1101005503,0,0,0,0,0,1,0,0,1,0.9086653066594678,0,0,0,0,0,1,0,0,1,0.7137909311493654,0,0,0,0,0,0,0,0,0
1109189000,1,1,1,1,1,1,0,0,1,0.908330291607678,1,1,1,1,1,1,0,0,1,0.8488261502168765,0,0,0,0,0,0,0,0,0
1077010600,0,1,1,0,1,1,0,0,1,0.9080572902676576,1,1,1,1,1,1,0,0,1,0.7134581538609591,-1,0,0,-1,0,0,0,0,0
1045021200,0,0,0,0,0,0,0,0,0,0.9075584617350693,0,0,0,0,0,1,0,0,1,0.8307610103871229,0,0,0,0,0,-1,0,0,-1
1073011001,0,0,0,0,0,1,0,0,1,0.9074129349091822,1,0,0,0,0,1,0,0,1,0.7798087544659095,-1,0,0,0,0,0,0,0,0
1051030800,1,0,0,0,0,0,0,0,0,0.907214188702267,1,0,0,1,0,1,0,0,1,0.9133346374977428,0,0,0,-1,0,-1,0,0,-1
1089003100,0,0,0,0,0,0,0,0,0,0.9056763378577687,0,0,1,0,0,0,0,0,1,0.875369657096557,0,0,-1,0,0,0,0,0,-1
1097006404,0,0,0,0,0,1,0,0,1,0.904977425598557,0,0,0,0,0,1,0,0,1,0.7247126487941123,0,0,0,0,0,0,0,0,0
1073002400,1,1,1,1,1,1,0,0,1,0.9040861010015642,1,1,1,1,1,1,0,0,1,0.8018038385954929,0,0,0,0,0,0,0,0,0
1073012602,0,1,1,0,1,1,0,0,1,0.9032894376978956,0,1,1,0,1,1,0,0,1,0.7568995743637021,0,0,0,0,0,0,0,0,0
1067030400,0,0,0,0,0,0,0,0,0,0.9032536034475156,0,0,0,0,0,1,0,0,1,0.839156047862529,0,0,0,0,0,-1,0,0,-1
1083020900,0,0,0,0,0,0,0,0,0,0.9025771376734083,0,0,0,0,0,0,0,0,1,0.7640681322435597,0,0,0,0,0,0,0,0,-1
1005950600,0,0,0,0,0,0,0,0,0,0.9025405775993222,0,0,0,0,0,1,0,0,1,0.7498586140430265,0,0,0,0,0,-1,0,0,-1
1037961000,1,0,0,1,0,0,0,0,0,0.9021984284002342,1,0,0,1,0,1,0,0,1,0.7236673393927301,0,0,0,0,0,-1,0,0,-1
1097001901,0,1,1,0,1,1,0,0,1,0.9013875282552068,0,1,1,0,1,1,0,0,1,0.7087518858352786,0,0,0,0,0,0,0,0,0
1073014405,0,0,0,0,0,1,0,0,1,0.9008728293328642,0,0,0,0,0,1,0,0,1,0.7904446293501993,0,0,0,0,0,0,0,0,0
1073010704,0,0,0,0,0,1,0,0,1,0.900694537135964,0,0,0,0,0,1,0,0,1,0.9176227544845357,0,0,0,0,0,0,0,0,0
1101005501,0,1,1,0,1,1,0,0,1,0.89962329786206,0,1,1,0,1,1,0,0,1,0.8705737024970884,0,0,0,0,0,0,0,0,0
1101001300,0,0,1,0,0,0,0,0,1,0.8993068721000551,0,0,0,0,0,0,0,0,1,0.7536695885041557,0,0,1,0,0,0,0,0,0
1073011104,0,0,0,0,0,1,0,0,1,0.8984646701502546,0,0,0,0,0,1,0,0,1,0.7895221570007331,0,0,0,0,0,0,0,0,0
1073005905,0,1,1,0,1,1,0,0,1,0.8983303870953037,1,1,1,1,1,1,0,0,1,0.9101890006335107,-1,0,0,-1,0,0,0,0,0
1089000501,0,1,1,0,1,1,0,0,1,0.8967067417801112,0,1,1,0,1,1,0,0,1,0.7536212231452112,0,0,0,0,0,0,0,0,0
1125012403,0,0,0,0,0,1,0,0,1,0.8963202358259246,0,1,1,0,1,1,0,0,1,0.8000683678882319,0,-1,-1,0,-1,0,0,0,0
1097006405,1,0,0,0,0,1,0,0,1,0.8962716027221148,0,0,0,0,0,1,0,0,1,0.846178058011908,1,0,0,0,0,0,0,0,0
1073010001,0,0,1,0,0,0,0,0,1,0.8957434638659961,0,0,0,0,0,0,0,0,1,0.6905870205890162,0,0,1,0,0,0,0,0,0
1083020500,1,1,1,1,1,1,0,0,1,0.8956097750212914,1,1,1,1,1,1,0,0,1,0.6411049909603281,0,0,0,0,0,0,0,0,0
1111000600,0,0,0,0,0,0,1,0,0,0.8955991045973053,0,0,0,0,0,1,0,0,1,0.8354350781962764,0,0,0,0,0,-1,1,0,-1
1125012304,1,0,1,1,0,0,0,0,1,0.8950118763036435,1,1,1,1,1,1,0,0,1,0.9683645425707009,0,-1,0,0,-1,-1,0,0,0
1073012403,0,0,0,0,0,0,0,0,0,0.8936773241592718,0,0,0,0,0,1,0,0,1,0.7549428663407618,0,0,0,0,0,-1,0,0,-1
1005950700,0,0,0,0,0,0,0,0,0,0.892867174964615,0,0,0,0,0,0,0,0,1,0.8231681600843117,0,0,0,0,0,0,0,0,-1
1087231400,0,0,0,0,0,0,0,0,0,0.8919619358912003,0,0,0,0,0,1,0,0,1,0.692143266394758,0,0,0,0,0,-1,0,0,-1
1033020300,1,0,1,1,0,0,0,0,1,0.8907587491240744,1,0,1,1,0,0,0,0,1,1.0175930129493866,0,0,0,0,0,0,0,0,0
1117030607,0,0,0,0,0,1,0,0,1,0.8901473507577805,0,0,0,0,0,1,0,0,1,0.7515612053548894,0,0,0,0,0,0,0,0,0
1097007400,0,1,1,0,1,1,0,0,1,0.8899883758807143,1,1,1,1,1,1,0,0,1,0.828478140845945,-1,0,0,-1,0,0,0,0,0
1101005605,0,0,0,0,0,1,0,0,1,0.8898048236485775,1,0,0,0,0,1,0,0,1,0.9334266261461691,-1,0,0,0,0,0,0,0,0
1017954300,1,0,0,1,0,0,0,0,0,0.8893886944117325,1,0,0,1,0,1,0,0,1,0.8003589968909282,0,0,0,0,0,-1,0,0,-1
1045020802,1,1,1,1,1,1,0,0,1,0.8886177023431838,1,0,0,0,0,1,0,0,1,0.7643202435427225,0,1,1,1,1,0,0,0,0
1011952500,1,1,1,1,0,0,1,0,0,0.8885655765692452,0,1,1,0,0,1,1,0,1,0.7192334295194652,1,0,0,1,0,-1,0,0,-1
1073014410,0,0,0,0,0,1,0,0,1,0.8884895033460658,0,0,0,0,0,1,0,0,1,0.8339534556445807,0,0,0,0,0,0,0,0,0
1095030904,0,1,1,0,1,1,0,0,1,0.8882618762281758,1,1,1,1,1,1,0,0,1,0.6282973015615219,-1,0,0,-1,0,0,0,0,0
1081041300,0,0,1,0,0,0,0,0,1,0.8876667633302272,0,0,1,0,0,0,0,0,1,0.8570016912064163,0,0,0,0,0,0,0,0,0
1015002103,0,1,1,0,1,1,0,0,1,0.8873895927852324,1,1,1,1,1,1,0,0,1,0.9104992383268604,-1,0,0,-1,0,0,0,0,0
1117030337,0,0,0,0,0,1,0,0,1,0.8863185225972183,0,0,0,0,0,1,0,0,1,0.7516959754838101,0,0,0,0,0,0,0,0,0
1123962200,1,0,0,1,0,0,0,0,0,0.8857616957605714,1,0,0,1,0,1,0,0,1,0.7091908966741773,0,0,0,0,0,-1,0,0,-1
1069040900,0,0,0,0,0,1,0,0,1,0.8851434632246857,0,0,0,0,0,1,0,0,1,0.8446075805279806,0,0,0,0,0,0,0,0,0
1051030600,1,0,0,0,0,0,0,0,0,0.8847134755029594,0,0,0,0,0,1,0,0,1,0.9341639538925409,1,0,0,0,0,-1,0,0,-1
1109188700,0,0,0,0,0,0,0,0,0,0.8844630810558083,0,0,0,0,0,1,0,0,1,1.1221117169451515,0,0,0,0,0,-1,0,0,-1
1059972900,0,0,0,0,0,0,0,0,0,0.8840818885415828,1,0,0,0,0,1,0,0,1,0.604436124900086,-1,0,0,0,0,-1,0,0,-1
1113031200,1,0,0,0,0,0,0,0,0,0.8839875195373353,1,0,0,0,0,1,1,0,1,0.8065495661986415,0,0,0,0,0,-1,-1,0,-1
1031011100,0,0,0,0,0,0,0,0,0,0.883905777448105,0,0,0,0,0,0,0,0,0,0.6458017241405438,0,0,0,0,0,0,0,0,0
1073005302,0,0,0,0,0,1,0,0,1,0.8838874120711313,0,0,0,0,0,1,0,0,1,0.8589673068919257,0,0,0,0,0,0,0,0,0
1045021400,0,0,0,0,0,0,0,0,0,0.8829428157076483,0,0,0,0,0,1,0,0,1,0.8366483705727487,0,0,0,0,0,-1,0,0,-1
1101005612,0,0,0,0,0,0,0,0,0,0.8824254418828977,0,0,0,0,0,1,0,0,1,0.38858255338660447,0,0,0,0,0,-1,0,0,-1
1077011000,0,0,1,0,0,0,0,0,1,0.8822805311513328,0,0,1,0,0,0,0,0,1,0.8112952522238055,0,0,0,0,0,0,0,0,0
1013952900,0,0,0,0,0,0,0,0,0,0.8808654558542043,0,0,0,0,0,1,0,0,1,0.9251126912931317,0,0,0,0,0,-1,0,0,-1
1069040800,1,0,0,0,0,0,0,0,0,0.8785645050255081,1,0,0,0,0,1,0,0,1,0.6856843047732438,0,0,0,0,0,-1,0,0,-1
1083020201,1,0,0,1,0,0,0,0,0,0.8783533366494767,1,0,0,1,0,1,0,0,1,0.5573503573269072,0,0,0,0,0,-1,0,0,-1
1013953000,0,1,1,0,0,0,1,0,0,0.877608929932621,0,0,0,0,0,1,1,0,1,0.6787524954685066,0,1,1,0,0,-1,0,0,-1
1015000400,1,1,1,1,1,1,0,0,1,0.8775598852228151,1,1,1,1,1,1,0,0,1,0.9103196080769613,0,0,0,0,0,0,0,0,0
1037961200,0,0,0,0,0,0,1,0,0,0.8732369268544078,0,0,0,0,0,1,1,0,1,0.6669136471401023,0,0,0,0,0,-1,0,0,-1
1099076000,1,0,0,1,0,0,0,0,0,0.8725195792679646,1,0,0,1,0,1,0,0,1,0.7761099554753726,0,0,0,0,0,-1,0,0,-1
1073010702,0,0,0,0,0,0,0,0,1,0.8722667004053878,1,0,0,0,0,0,0,0,1,0.5928261223917239,-1,0,0,0,0,0,0,0,0
1073014301,0,0,0,0,0,1,0,0,1,0.8722499647470331,1,0,0,0,0,1,0,0,1,0.8005062472235617,-1,0,0,0,0,0,0,0,0
1097003709,0,0,0,0,0,1,0,0,1,0.8719761309217876,0,0,0,0,0,1,0,0,1,0.841629929325511,0,0,0,0,0,0,0,0,0
1073012402,0,1,1,0,1,1,0,0,1,0.8719151681371603,0,0,0,0,0,0,0,0,1,0.7844088642540351,0,1,1,0,1,1,0,0,0
1095030701,0,0,0,0,0,0,0,0,0,0.8709295626914431,1,0,0,1,0,1,0,0,1,0.8047105970640559,-1,0,0,-1,0,-1,0,0,-1
1121011900,0,1,1,0,1,1,0,0,1,0.87048320233148,0,0,1,0,0,0,0,0,1,0.6190603020652441,0,1,0,0,1,1,0,0,0
1047956702,0,0,1,0,0,0,0,0,1,0.8701803602562056,0,0,1,0,0,0,0,0,1,0.8114968834446746,0,0,0,0,0,0,0,0,0
1103000300,0,0,0,0,0,0,0,0,1,0.8680532577503014,0,0,0,0,0,0,0,0,1,0.5872791938674756,0,0,0,0,0,0,0,0,0
1091972900,1,1,1,1,1,1,0,0,1,0.867501186777407,1,1,1,1,1,1,0,0,1,0.622575635541107,0,0,0,0,0,0,0,0,0
1125010301,0,0,0,0,0,0,0,0,0,0.8670453904859987,1,0,0,0,0,1,0,0,1,0.6186846529375917,-1,0,0,0,0,-1,0,0,-1
1025957902,1,1,1,1,1,1,0,0,1,0.86495366764433,1,1,1,1,1,1,0,0,1,1.0958945726765044,0,0,0,0,0,0,0,0,0
1121011400,1,0,0,1,0,0,0,0,0,0.8635689573779107,0,0,0,0,0,1,0,0,1,0.7677155769348214,1,0,0,1,0,-1,0,0,-1
1073012907,0,0,0,0,0,1,0,0,1,0.8625643181718149,0,0,0,0,0,1,0,0,1,0.5708952011557911,0,0,0,0,0,0,0,0,0
1091973000,1,0,0,1,0,0,0,0,0,0.8615229399255669,1,0,0,1,0,1,0,0,1,0.7223816794977687,0,0,0,0,0,-1,0,0,-1
1039962700,0,1,1,0,1,1,0,0,1,0.8608146491862454,0,1,1,0,1,1,0,0,1,0.7044637604436393,0,0,0,0,0,0,0,0,0
1001020600,0,0,0,0,0,1,0,0,1,0.8602243250374907,0,0,0,0,0,1,0,0,1,0.656675584486427,0,0,0,0,0,0,0,0,0
1109188900,1,0,0,1,0,0,0,0,0,0.8586225624361281,1,0,0,1,0,1,0,0,1,0.6803453966801761,0,0,0,0,0,-1,0,0,-1
1099075900,1,0,0,1,0,0,0,0,0,0.8582865523813515,1,0,0,1,0,1,0,0,1,0.8252164863214565,0,0,0,0,0,-1,0,0,-1
1027959000,0,0,0,0,0,0,0,0,0,0.8581400578680306,0,0,0,0,0,1,0,0,1,0.7455163113488298,0,0,0,0,0,-1,0,0,-1
1041963800,0,0,0,0,0,0,1,0,0,0.8576856973650264,1,1,1,1,0,1,1,0,1,0.8190408786385135,-1,-1,-1,-1,0,-1,0,0,-1
1015001700,0,0,0,0,0,1,0,0,1,0.856994017524919,0,0,0,0,0,1,0,0,1,0.6033639583637295,0,0,0,0,0,0,0,0,0
1101002800,0,0,1,0,0,0,0,0,1,0.8564729913287101,0,0,0,0,0,0,0,0,1,0.7399051670805049,0,0,1,0,0,0,0,0,0
1035960600,1,1,1,1,0,0,1,0,0,0.8560556093907054,1,1,1,1,0,1,1,0,1,0.7026064223826411,0,0,0,0,0,-1,0,0,-1
1113030300,1,0,1,1,0,0,0,0,1,0.8559573619943482,1,0,1,1,0,0,0,0,1,0.7148525052231005,0,0,0,0,0,0,0,0,0
1117030405,0,0,1,0,0,0,0,0,1,0.8552414389752502,0,0,1,0,0,0,0,0,1,0.8120369605377162,0,0,0,0,0,0,0,0,0
1007010004,1,0,0,1,0,0,0,0,0,0.8550259739264884,1,0,0,1,0,1,0,0,1,0.6026596837298742,0,0,0,0,0,-1,0,0,-1
1097001902,0,1,1,0,1,1,0,0,1,0.8547233344822591,1,1,1,1,1,1,0,0,1,0.7621396891147034,-1,0,0,-1,0,0,0,0,0
1109189200,0,0,0,0,0,0,0,0,0,0.854090237968259,1,0,0,1,0,1,0,0,1,0.8854718796470386,-1,0,0,-1,0,-1,0,0,-1
1073012103,0,0,0,0,0,0,0,0,0,0.8536549117778188,0,0,0,0,0,1,0,0,1,0.8555121164017071,0,0,0,0,0,-1,0,0,-1
1097001002,0,0,1,0,0,0,0,0,1,0.8531507803857611,0,0,0,0,0,0,0,0,1,0.7068046063972876,0,0,1,0,0,0,0,0,0
1073012500,1,1,1,1,1,1,0,0,1,0.8531328779053989,0,0,0,0,0,1,0,0,1,0.8794452597972625,1,1,1,1,1,0,0,0,0
1089010701,1,0,0,0,0,1,0,0,1,0.8520307154869524,1,0,0,0,0,1,0,0,1,0.623344603420663,0,0,0,0,0,0,0,0,0
1073012104,0,1,1,0,1,1,0,0,1,0.8520025895943069,0,0,0,0,0,1,0,0,1,0.7589044933112342,0,1,1,0,1,0,0,0,0
1097005500,0,0,0,0,0,0,0,0,1,0.851422653631127,0,0,1,0,0,0,0,0,1,0.9721879123719027,0,0,-1,0,0,0,0,0,0
1073011207,0,0,0,0,0,1,0,0,1,0.8511041296815423,0,0,0,0,0,1,0,0,1,0.827189214434913,0,0,0,0,0,0,0,0,0
1097005200,0,1,1,0,1,1,0,0,1,0.8498556044037293,0,1,1,0,1,1,0,0,1,0.9965368715288884,0,0,0,0,0,0,0,0,0
1009050101,1,0,0,1,0,0,0,0,0,0.8490607541805913,1,0,0,0,0,1,0,0,1,0.8079170245535956,0,0,0,1,0,-1,0,0,-1
